,abundance
ENSMUSG00000065851,6.433307773402652e-08
ENSMUSG00000065852,1.8134561626826889e-07
ENSMUSG00000065853,8.977585955187924e-08
ENSMUSG00000065864,1.8418145765229006e-07
ENSMUSG00000065870,1.027593301293444e-06
ENSMUSG00000065873,1.5390273559496174e-08
ENSMUSG00000065874,6.619509282537867e-09
ENSMUSG00000065911,1.0833968103748845e-05
ENSMUSG00000065913,3.298816333567863e-08
ENSMUSG00000065926,2.7968769300282884e-08
ENSMUSG00000065936,2.5556167370202398e-08
ENSMUSG00000065944,1.247584831492538e-06
ENSMUSG00000065947,0.001404999340150808
ENSMUSG00000065952,1.1172098479500859e-08
ENSMUSG00000065954,7.305165923045843e-05
ENSMUSG00000065979,5.257197987847693e-05
ENSMUSG00000065990,0.00015694889934444954
ENSMUSG00000065999,8.744993269331739e-08
ENSMUSG00000066000,4.54678857122831e-07
ENSMUSG00000066007,1.988925136730439e-07
ENSMUSG00000066009,9.096340019370656e-09
ENSMUSG00000066026,9.524350190439573e-05
ENSMUSG00000066036,7.2984052537754e-05
ENSMUSG00000066037,0.00010648738726495736
ENSMUSG00000066042,6.958690161164772e-06
ENSMUSG00000066043,1.6561170006265555e-05
ENSMUSG00000066057,2.963920389932695e-06
ENSMUSG00000066058,1.5623821891214127e-07
ENSMUSG00000066068,1.7794895454595675e-05
ENSMUSG00000066107,7.010119426927794e-07
ENSMUSG00000066108,2.9444739074416244e-08
ENSMUSG00000066113,0.00014273525285379068
ENSMUSG00000066116,5.638461273793295e-06
ENSMUSG00000066148,1.7223626172829483e-05
ENSMUSG00000066149,9.931201938148622e-05
ENSMUSG00000066150,7.79542229275678e-05
ENSMUSG00000066151,1.5928890878257386e-05
ENSMUSG00000066152,1.6286072235018005e-05
ENSMUSG00000066158,6.462333376165564e-08
ENSMUSG00000066170,1.1504460255910163e-07
ENSMUSG00000066175,4.5494321533833967e-07
ENSMUSG00000066176,8.070593272061991e-08
ENSMUSG00000066178,1.244218704406139e-07
ENSMUSG00000066180,1.4366894563251528e-05
ENSMUSG00000066191,4.156008083306384e-06
ENSMUSG00000066196,5.707977632462363e-08
ENSMUSG00000066232,0.0002762757898020899
ENSMUSG00000066233,3.6228937521100887e-06
ENSMUSG00000066235,5.437939761465924e-06
ENSMUSG00000066245,3.179060078279841e-05
ENSMUSG00000066258,4.142289901956555e-05
ENSMUSG00000066270,3.1083729342147716e-06
ENSMUSG00000066278,2.963806780501689e-06
ENSMUSG00000066306,2.9874699765360775e-05
ENSMUSG00000066315,8.892273173541307e-05
ENSMUSG00000066324,9.931371308570084e-05
ENSMUSG00000066357,2.5942326392974846e-05
ENSMUSG00000066361,4.777613402125864e-08
ENSMUSG00000066362,0.00025958226045949816
ENSMUSG00000066363,7.282576795826674e-08
ENSMUSG00000066366,1.2827619815260467e-08
ENSMUSG00000066382,9.059075885220321e-08
ENSMUSG00000066389,3.265891771925091e-07
ENSMUSG00000066392,8.234380314241923e-07
ENSMUSG00000066406,8.91436716487084e-05
ENSMUSG00000066407,0.0005649665088626121
ENSMUSG00000066415,1.9497637463432656e-05
ENSMUSG00000066440,8.383454550518847e-06
ENSMUSG00000066441,2.681298319531864e-05
ENSMUSG00000066442,2.4117527193178865e-05
ENSMUSG00000066443,0.00011239281857984188
ENSMUSG00000066456,0.0001075600009572043
ENSMUSG00000066475,1.3229231097630985e-06
ENSMUSG00000066478,9.25195968940441e-08
ENSMUSG00000066487,8.994135428867633e-05
ENSMUSG00000066489,1.515799723878267e-08
ENSMUSG00000066491,2.4537129954399037e-06
ENSMUSG00000066543,0.0002436869628620117
ENSMUSG00000066551,0.0004980752344741373
ENSMUSG00000066553,9.642688995827639e-05
ENSMUSG00000066554,4.5224680083333063e-07
ENSMUSG00000066568,8.129186791856607e-05
ENSMUSG00000066571,1.8995623162493192e-05
ENSMUSG00000066592,6.543335717075995e-07
ENSMUSG00000066595,6.405963826479849e-06
ENSMUSG00000066607,3.58321284181573e-05
ENSMUSG00000066613,1.7532470753919354e-05
ENSMUSG00000066620,1.1231357613146648e-07
ENSMUSG00000066621,1.633632367389756e-05
ENSMUSG00000066626,6.370186194368324e-06
ENSMUSG00000066632,0.0004532660015428071
ENSMUSG00000066637,2.4651780149023353e-05
ENSMUSG00000066640,1.3864136726129042e-05
ENSMUSG00000066643,5.8524317771063034e-05
ENSMUSG00000066647,6.328724306894634e-06
ENSMUSG00000066652,9.708050768968773e-08
ENSMUSG00000066682,1.8392767169381456e-08
ENSMUSG00000066684,5.895897965271272e-08
ENSMUSG00000066687,1.7128920951621206e-07
ENSMUSG00000066705,2.8813794074320066e-07
ENSMUSG00000066714,4.4602034571829443e-08
ENSMUSG00000066720,1.292460478417075e-07
ENSMUSG00000066721,3.5800278390899074e-06
ENSMUSG00000066724,0.00012422433848990641
ENSMUSG00000066735,2.8906678619049447e-05
ENSMUSG00000066749,2.8916980289391017e-08
ENSMUSG00000066755,1.1502449824298833e-07
ENSMUSG00000066767,2.9710214294427866e-08
ENSMUSG00000066771,2.4295381651269217e-07
ENSMUSG00000066798,1.7381111664409705e-05
ENSMUSG00000066800,1.9634051144316965e-06
ENSMUSG00000066803,6.247065753215715e-08
ENSMUSG00000066807,6.069936183957996e-07
ENSMUSG00000066809,2.677477245458553e-06
ENSMUSG00000066829,4.550923358889884e-06
ENSMUSG00000066838,5.1941488476458895e-06
ENSMUSG00000066839,1.0208767078342415e-05
ENSMUSG00000066842,1.0195217552009312e-05
ENSMUSG00000066861,1.0673246848998076e-07
ENSMUSG00000066877,2.1703327648702083e-05
ENSMUSG00000066878,5.6494452305167656e-05
ENSMUSG00000066880,2.1632563945962024e-05
ENSMUSG00000066892,5.230823435231219e-06
ENSMUSG00000066894,3.5169473191677315e-06
ENSMUSG00000066900,4.113363862726325e-05
ENSMUSG00000066952,1.5430647253720304e-06
ENSMUSG00000066958,9.616845703885033e-07
ENSMUSG00000066975,1.254469502124474e-07
ENSMUSG00000066979,0.00015224215861042958
ENSMUSG00000067006,1.5934774506209224e-08
ENSMUSG00000067017,2.299022532019905e-05
ENSMUSG00000067028,1.9774935291702314e-06
ENSMUSG00000067038,5.9064034511404045e-05
ENSMUSG00000067058,2.311586628368119e-05
ENSMUSG00000067071,1.6920154168398866e-05
ENSMUSG00000067106,1.6239599784890045e-06
ENSMUSG00000067121,3.110047197249163e-06
ENSMUSG00000067144,5.4813724874347756e-08
ENSMUSG00000067147,0.0003515574721735635
ENSMUSG00000067148,5.803560678591766e-05
ENSMUSG00000067149,7.052447493692476e-08
ENSMUSG00000067150,1.772958328853431e-05
ENSMUSG00000067156,1.2827619815260467e-08
ENSMUSG00000067158,6.284406986433393e-07
ENSMUSG00000067161,2.259520692368737e-06
ENSMUSG00000067189,3.3114989877018407e-06
ENSMUSG00000067194,0.00020891622119711273
ENSMUSG00000067199,2.222865921311127e-07
ENSMUSG00000067203,6.939856724240426e-07
ENSMUSG00000067212,2.2974363569429168e-05
ENSMUSG00000067219,4.5438910136558744e-05
ENSMUSG00000067220,1.8878925623645794e-07
ENSMUSG00000067235,2.531720902695805e-07
ENSMUSG00000067242,8.277231096466189e-08
ENSMUSG00000067261,8.31990832925325e-09
ENSMUSG00000067274,0.001734469758887244
ENSMUSG00000067276,1.932321529482365e-07
ENSMUSG00000067279,1.4126525996176958e-06
ENSMUSG00000067285,6.175596375376512e-08
ENSMUSG00000067288,0.0010350233200475084
ENSMUSG00000067297,2.0283517300454454e-07
ENSMUSG00000067321,6.194826838390988e-06
ENSMUSG00000067336,7.19525802162945e-05
ENSMUSG00000067338,2.03482932421416e-07
ENSMUSG00000067344,4.2099983986223365e-05
ENSMUSG00000067351,6.362317239130934e-06
ENSMUSG00000067352,6.579308331706514e-07
ENSMUSG00000067365,5.319412569287273e-05
ENSMUSG00000067367,0.00010512352714818272
ENSMUSG00000067369,7.267207566805768e-06
ENSMUSG00000067370,1.0513225234159826e-06
ENSMUSG00000067377,8.694149915872892e-05
ENSMUSG00000067399,6.677358776368771e-08
ENSMUSG00000067424,3.015447967151603e-06
ENSMUSG00000067430,3.0893942460858922e-06
ENSMUSG00000067438,7.425504847822521e-09
ENSMUSG00000067455,1.3754040844699405e-07
ENSMUSG00000067529,6.414208682518807e-07
ENSMUSG00000067567,7.1115889326606475e-06
ENSMUSG00000067575,3.4541545549954414e-05
ENSMUSG00000067586,2.8182107776380013e-05
ENSMUSG00000067599,4.010656317891275e-07
ENSMUSG00000067608,1.8844763811973117e-05
ENSMUSG00000067629,1.0658621307364169e-06
ENSMUSG00000067642,1.0005194897294572e-08
ENSMUSG00000067653,3.1158094737187755e-06
ENSMUSG00000067656,2.055105381108363e-07
ENSMUSG00000067713,3.58814028706946e-05
ENSMUSG00000067719,2.3377815199206428e-05
ENSMUSG00000067722,3.5466202182579966e-05
ENSMUSG00000067724,2.2097511770309164e-07
ENSMUSG00000067768,8.502127687083954e-07
ENSMUSG00000067773,2.2302446627454224e-08
ENSMUSG00000067780,3.779994101562261e-05
ENSMUSG00000067786,7.310346856276049e-07
ENSMUSG00000067787,3.2073756579130166e-05
ENSMUSG00000067795,8.406277900274555e-08
ENSMUSG00000067813,2.8967826796265246e-08
ENSMUSG00000067818,0.0006047856592199903
ENSMUSG00000067825,3.624477573596921e-06
ENSMUSG00000067847,0.0002985706223978147
ENSMUSG00000067851,0.00010086094604970747
ENSMUSG00000067855,2.738495020569422e-07
ENSMUSG00000067860,9.734444783338568e-08
ENSMUSG00000067869,1.2187571599945321e-05
ENSMUSG00000067870,0.0001311397918471004
ENSMUSG00000067872,4.1839871088157995e-07
ENSMUSG00000067873,4.087614678912476e-05
ENSMUSG00000067878,2.808122971524852e-06
ENSMUSG00000067879,4.539180778639269e-08
ENSMUSG00000067889,1.33517544976741e-07
ENSMUSG00000067916,2.452867166072331e-05
ENSMUSG00000067919,4.3989784655755626e-08
ENSMUSG00000067924,2.6268121144599357e-05
ENSMUSG00000067925,2.086529438776952e-05
ENSMUSG00000067928,1.6856391711142915e-05
ENSMUSG00000067929,4.0234363190713155e-07
ENSMUSG00000067931,1.6716109084485786e-05
ENSMUSG00000067942,1.7059349509812233e-05
ENSMUSG00000067973,3.797321150180532e-08
ENSMUSG00000067995,4.7227910408775827e-05
ENSMUSG00000068014,4.140418205612633e-05
ENSMUSG00000068015,8.043871248024373e-06
ENSMUSG00000068036,2.6321485134985726e-05
ENSMUSG00000068037,2.9601602034157002e-08
ENSMUSG00000068039,0.00031148236661479123
ENSMUSG00000068040,4.489419834236939e-05
ENSMUSG00000068062,1.640667124165722e-05
ENSMUSG00000068085,1.5117688636024384e-08
ENSMUSG00000068101,1.3183391241315403e-05
ENSMUSG00000068105,7.72206530323564e-08
ENSMUSG00000068113,1.3047230020225424e-08
ENSMUSG00000068114,7.823219401246365e-06
ENSMUSG00000068115,2.334531231711586e-05
ENSMUSG00000068117,7.926188039680274e-08
ENSMUSG00000068120,5.932857902086108e-05
ENSMUSG00000068122,1.8845399611747102e-07
ENSMUSG00000068129,1.284117426991311e-07
ENSMUSG00000068130,4.7977334341777615e-06
ENSMUSG00000068134,9.693284904954097e-06
ENSMUSG00000068141,1.0721149589562342e-05
ENSMUSG00000068151,1.2447733135538853e-08
ENSMUSG00000068165,1.8610103782337042e-06
ENSMUSG00000068184,8.145901294348215e-05
ENSMUSG00000068196,0.00027119662808718347
ENSMUSG00000068200,2.3791700074841024e-06
ENSMUSG00000068205,4.248603826977975e-06
ENSMUSG00000068206,6.680133397320105e-06
ENSMUSG00000068218,1.2203306639432284e-07
ENSMUSG00000068219,1.4052563326189944e-08
ENSMUSG00000068220,0.0044472970214113955
ENSMUSG00000068226,3.167159470558653e-07
ENSMUSG00000068232,7.406215563778872e-07
ENSMUSG00000068234,7.893117471724212e-08
ENSMUSG00000068240,0.000254447076850943
ENSMUSG00000068245,1.9077695614174722e-06
ENSMUSG00000068246,1.5310345031592434e-06
ENSMUSG00000068250,4.0008178201006604e-05
ENSMUSG00000068252,1.0739201870957232e-07
ENSMUSG00000068262,4.316482203302899e-06
ENSMUSG00000068263,1.615224158946758e-07
ENSMUSG00000068264,1.2153171280302045e-05
ENSMUSG00000068270,1.010620741233659e-05
ENSMUSG00000068284,2.071060831510303e-05
ENSMUSG00000068289,2.2780700568942874e-07
ENSMUSG00000068290,6.518184514429482e-05
ENSMUSG00000068299,4.469026820356777e-07
ENSMUSG00000068303,3.570212925180326e-07
ENSMUSG00000068323,5.371851624361814e-08
ENSMUSG00000068324,6.184089872471092e-05
ENSMUSG00000068328,3.211810528071463e-05
ENSMUSG00000068329,2.7815756348118444e-05
ENSMUSG00000068335,0.00011325801183519445
ENSMUSG00000068349,2.1788111530466892e-08
ENSMUSG00000068373,1.951267123112926e-08
ENSMUSG00000068391,6.145712788053473e-05
ENSMUSG00000068394,5.964569970858455e-06
ENSMUSG00000068396,0.0006043843037236643
ENSMUSG00000068397,0.00017183415822571638
ENSMUSG00000068452,2.7566313174030477e-08
ENSMUSG00000068457,1.2329373416003015e-07
ENSMUSG00000068463,4.427988733589236e-08
ENSMUSG00000068466,4.589464325606372e-05
ENSMUSG00000068479,2.8221586788898822e-05
ENSMUSG00000068480,2.769760321372731e-06
ENSMUSG00000068487,2.3351370731921733e-08
ENSMUSG00000068522,1.1329335180304069e-07
ENSMUSG00000068523,0.0006334582281274451
ENSMUSG00000068547,1.5668035889704023e-06
ENSMUSG00000068551,4.760750264184008e-06
ENSMUSG00000068566,0.00029254678978151176
ENSMUSG00000068579,6.938197748254993e-07
ENSMUSG00000068580,1.0627700924566298e-05
ENSMUSG00000068587,1.9228827803556129e-07
ENSMUSG00000068601,2.4428665866721137e-07
ENSMUSG00000068604,2.0350112819717045e-06
ENSMUSG00000068617,2.247038373501483e-07
ENSMUSG00000068629,1.4186053782978103e-08
ENSMUSG00000068631,2.0796929243806329e-07
ENSMUSG00000068663,8.555380594706582e-06
ENSMUSG00000068674,9.165064627415362e-06
ENSMUSG00000068686,7.375081903902426e-06
ENSMUSG00000068689,2.7986992066796233e-08
ENSMUSG00000068696,1.5624135123305776e-06
ENSMUSG00000068697,8.242651188088736e-09
ENSMUSG00000068699,8.747273128081019e-05
ENSMUSG00000068706,3.5274060444842275e-05
ENSMUSG00000068732,3.19831631151796e-05
ENSMUSG00000068735,2.4671754346291603e-06
ENSMUSG00000068739,9.311619727634577e-05
ENSMUSG00000068740,1.9039393211807072e-07
ENSMUSG00000068742,4.953369061364618e-06
ENSMUSG00000068744,2.6566444252355713e-05
ENSMUSG00000068747,7.613480665387841e-06
ENSMUSG00000068748,1.4688164108469508e-06
ENSMUSG00000068749,0.00033498694337211833
ENSMUSG00000068758,5.619615119504472e-06
ENSMUSG00000068762,2.4787334135364807e-06
ENSMUSG00000068794,4.5002409760904384e-07
ENSMUSG00000068798,7.593173775153609e-05
ENSMUSG00000068823,0.0004327125636985094
ENSMUSG00000068854,5.335492440479844e-07
ENSMUSG00000068855,1.2584245249974293e-06
ENSMUSG00000068856,8.646359710814502e-05
ENSMUSG00000068859,4.320311101967028e-07
ENSMUSG00000068860,1.1037575366406585e-07
ENSMUSG00000068874,4.223375308854258e-07
ENSMUSG00000068876,4.416180134413549e-07
ENSMUSG00000068877,4.85532703701224e-07
ENSMUSG00000068882,0.00018784983564094392
ENSMUSG00000068885,1.2048682857721478e-07
ENSMUSG00000068889,1.0903918129980658e-08
ENSMUSG00000068917,1.3419332606371622e-05
ENSMUSG00000068921,8.77861853807011e-05
ENSMUSG00000068922,3.252652752139241e-05
ENSMUSG00000068923,1.5522908556598396e-05
ENSMUSG00000068957,5.305890884867564e-07
ENSMUSG00000068959,1.4877158069363254e-06
ENSMUSG00000068962,5.976707014182805e-07
ENSMUSG00000068966,2.7011299109788263e-06
ENSMUSG00000068969,1.920808775590122e-07
ENSMUSG00000069008,9.062820239763457e-07
ENSMUSG00000069011,4.959965843793793e-06
ENSMUSG00000069014,4.638995534797797e-05
ENSMUSG00000069020,3.369125330504416e-05
ENSMUSG00000069041,3.1165373699678315e-07
ENSMUSG00000069045,5.045024498742114e-08
ENSMUSG00000069072,1.1812452491310023e-06
ENSMUSG00000069083,7.665704592106848e-06
ENSMUSG00000069089,0.00012330412665599965
ENSMUSG00000069094,7.839798866467891e-06
ENSMUSG00000069114,7.701276940639883e-06
ENSMUSG00000069125,2.7930379210629375e-06
ENSMUSG00000069135,1.1909548949609565e-05
ENSMUSG00000069136,5.184098644311647e-07
ENSMUSG00000069170,4.5650003710860203e-07
ENSMUSG00000069171,1.6328408636084284e-06
ENSMUSG00000069184,3.137788100654654e-06
ENSMUSG00000069188,3.203101841787797e-05
ENSMUSG00000069196,1.7007186250492654e-08
ENSMUSG00000069206,1.3962787437729072e-05
ENSMUSG00000069208,1.2711828361895642e-05
ENSMUSG00000069223,6.071557869153726e-08
ENSMUSG00000069227,4.174664451312929e-07
ENSMUSG00000069236,5.44394192014886e-06
ENSMUSG00000069237,5.7553383603175215e-05
ENSMUSG00000069255,8.887810207084943e-06
ENSMUSG00000069258,1.264228414555574e-07
ENSMUSG00000069259,9.034743385872274e-07
ENSMUSG00000069265,4.1233092674606795e-07
ENSMUSG00000069266,2.5720170066028692e-08
ENSMUSG00000069267,1.5458939160523012e-06
ENSMUSG00000069268,3.829467440433948e-07
ENSMUSG00000069270,1.925880890328618e-06
ENSMUSG00000069272,3.186712944208803e-06
ENSMUSG00000069273,1.4617721548123206e-06
ENSMUSG00000069274,2.658503295598083e-07
ENSMUSG00000069300,1.9861585927001213e-06
ENSMUSG00000069301,3.5397240467994757e-07
ENSMUSG00000069302,2.5313703966570877e-07
ENSMUSG00000069303,9.269812180559011e-07
ENSMUSG00000069305,2.395329365112348e-07
ENSMUSG00000069306,1.5885874958365316e-06
ENSMUSG00000069307,6.01387186843467e-06
ENSMUSG00000069308,4.874419747287012e-07
ENSMUSG00000069309,3.175266781054546e-07
ENSMUSG00000069310,6.553737452544201e-07
ENSMUSG00000069372,2.8598300653140054e-07
ENSMUSG00000069376,1.7954067430623495e-06
ENSMUSG00000069379,9.778793482893204e-07
ENSMUSG00000069439,2.584707802124167e-07
ENSMUSG00000069441,7.23851358281739e-09
ENSMUSG00000069456,2.9551503139906577e-07
ENSMUSG00000069495,2.4011344094038704e-05
ENSMUSG00000069515,7.718958969750349e-06
ENSMUSG00000069516,7.97921385953694e-05
ENSMUSG00000069520,6.181687107381314e-05
ENSMUSG00000069539,2.7140349217510437e-05
ENSMUSG00000069540,3.7765829384191905e-07
ENSMUSG00000069554,2.7320645640076682e-08
ENSMUSG00000069565,7.741971981186944e-05
ENSMUSG00000069588,5.262234356401257e-08
ENSMUSG00000069601,7.685037890196536e-05
ENSMUSG00000069622,9.16620391664736e-05
ENSMUSG00000069631,7.600954429236568e-05
ENSMUSG00000069633,3.956193142283464e-06
ENSMUSG00000069662,0.00017087808723854856
ENSMUSG00000069668,1.4143748631415522e-08
ENSMUSG00000069670,1.1312703526863913e-06
ENSMUSG00000069678,1.7678501264357475e-05
ENSMUSG00000069682,0.00027389621276988996
ENSMUSG00000069708,1.46330040617486e-07
ENSMUSG00000069713,4.0578408730155683e-07
ENSMUSG00000069721,8.895893159326816e-08
ENSMUSG00000069727,7.665178303388288e-06
ENSMUSG00000069729,1.9420834096300462e-05
ENSMUSG00000069733,6.849989510953561e-08
ENSMUSG00000069743,5.344342321075337e-06
ENSMUSG00000069744,0.00025048477360328645
ENSMUSG00000069763,1.7957507088465598e-06
ENSMUSG00000069769,6.654614142558482e-05
ENSMUSG00000069785,9.75633561556463e-09
ENSMUSG00000069792,2.1844714249623956e-06
ENSMUSG00000069793,7.3500730578695455e-06
ENSMUSG00000069804,1.5605659616074475e-07
ENSMUSG00000069806,1.7466858272475738e-06
ENSMUSG00000069808,1.721831590830673e-05
ENSMUSG00000069814,2.435480875705465e-07
ENSMUSG00000069825,3.543671862973615e-08
ENSMUSG00000069833,0.000862686840351083
ENSMUSG00000069835,1.1413500820847757e-05
ENSMUSG00000069844,1.3649755854037279e-05
ENSMUSG00000069874,3.940378984864226e-06
ENSMUSG00000069892,3.3534459177885756e-07
ENSMUSG00000069895,5.27194086645164e-05
ENSMUSG00000069899,3.891919795439938e-05
ENSMUSG00000069910,1.7130572831818123e-05
ENSMUSG00000069917,2.1688237003928291e-07
ENSMUSG00000069919,4.871406857392107e-07
ENSMUSG00000069920,1.0466655686106423e-05
ENSMUSG00000069925,4.509253385710719e-08
ENSMUSG00000069939,6.909122893767286e-05
ENSMUSG00000069962,3.090561419219067e-07
ENSMUSG00000069972,0.000389797894708077
ENSMUSG00000069986,3.4718948925085323e-07
ENSMUSG00000069996,1.3145456854359467e-07
ENSMUSG00000070000,1.541057746592933e-08
ENSMUSG00000070002,1.7310375488084207e-05
ENSMUSG00000070003,6.909483704331882e-06
ENSMUSG00000070025,1.3753904193428115e-05
ENSMUSG00000070031,5.218484928941164e-07
ENSMUSG00000070034,3.4009001952005725e-07
ENSMUSG00000070044,2.347640210794734e-05
ENSMUSG00000070047,0.00027664204367366756
ENSMUSG00000070056,2.4652856343659704e-05
ENSMUSG00000070074,7.607250911985594e-08
ENSMUSG00000070105,1.7638812160055994e-08
ENSMUSG00000070111,2.2227028608531432e-08
ENSMUSG00000070167,5.4450441779551355e-06
ENSMUSG00000070170,2.3438072218560025e-08
ENSMUSG00000070214,1.989080724312169e-07
ENSMUSG00000070271,3.022092177720043e-06
ENSMUSG00000070280,3.889955970980052e-05
ENSMUSG00000070282,2.219669020846221e-06
ENSMUSG00000070283,2.8634290781091446e-05
ENSMUSG00000070284,2.0454046416451575e-05
ENSMUSG00000070287,1.3508901270517219e-06
ENSMUSG00000070291,1.3378225306170719e-08
ENSMUSG00000070298,7.163598379976231e-08
ENSMUSG00000070305,4.773697649833075e-06
ENSMUSG00000070306,3.9492797166563073e-07
ENSMUSG00000070315,2.3851050924877687e-06
ENSMUSG00000070319,0.00021382130179749932
ENSMUSG00000070323,8.813425054533724e-08
ENSMUSG00000070327,1.9410779954570414e-05
ENSMUSG00000070331,6.698582168361941e-08
ENSMUSG00000070336,4.82045278961367e-07
ENSMUSG00000070337,1.6647980467928355e-07
ENSMUSG00000070343,0.00013187486425734118
ENSMUSG00000070345,1.7379651030891435e-07
ENSMUSG00000070348,0.0002869601218523137
ENSMUSG00000070354,5.506494122946965e-05
ENSMUSG00000070371,3.5631031577306306e-05
ENSMUSG00000070372,0.00013538053928040405
ENSMUSG00000070385,3.868613931570663e-08
ENSMUSG00000070390,1.4714213735505165e-07
ENSMUSG00000070394,0.00022517875377741988
